Country Name,Course Lavel,University Name,Course,Ranking,
Brazil,Undergraduate,Logistics / Supply Chain Management,,,
Brazil,Undergraduate,Logistics / Supply Chain Management,,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade Federal Fluminense,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Logistics / Supply Chain Management,IESB,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Logistics / Supply Chain Management,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Marketing,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Marketing,,,
Brazil,Undergraduate,Marketing,,,
Brazil,Undergraduate,Marketing,,,
Brazil,Undergraduate,Marketing,,,
Brazil,Undergraduate,Marketing,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Marketing,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Marketing,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Marketing,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Marketing,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Marketing,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Marketing,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Marketing,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Marketing,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Marketing,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Marketing,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Marketing,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Marketing,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Marketing,IESB,,
Brazil,Undergraduate,Marketing,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Materials Sciences,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Universidade Federal Fluminense,,
Brazil,Undergraduate,Materials Sciences,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Materials Sciences,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Materials Sciences,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Materials Sciences,Universidade Federal de Lavras,,
Brazil,Undergraduate,Materials Sciences,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Materials Sciences,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Mathematics,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Mathematics,Universidade Federal Fluminense,,
Brazil,Undergraduate,Mathematics,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Mathematics,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Mathematics,Universidade Federal de Lavras,,
Brazil,Undergraduate,Mathematics,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Mathematics,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Mathematics,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Mathematics,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Mathematics,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Mathematics,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Mathematics,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Mathematics,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Mathematics,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Medicine,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Medicine,,,
Brazil,Undergraduate,Medicine,,,
Brazil,Undergraduate,Medicine,,,
Brazil,Undergraduate,Medicine,,,
Brazil,Undergraduate,Medicine,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Medicine,Universidade Federal Fluminense,,
Brazil,Undergraduate,Medicine,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Medicine,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Medicine,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Medicine,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Medicine,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Medicine,Universidade Federal de Lavras,,
Brazil,Undergraduate,Medicine,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Medicine,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Medicine,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Medicine Related Studies,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal Fluminense,,
Brazil,Undergraduate,Medicine Related Studies,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Medicine Related Studies,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal de Lavras,,
Brazil,Undergraduate,Medicine Related Studies,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Medicine Related Studies,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Medicine Related Studies,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Medicine Related Studies,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Medicine Related Studies,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Medicine Related Studies,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Modern Languages,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Modern Languages,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Modern Languages,Universidade Federal de Lavras,,
Brazil,Undergraduate,Modern Languages,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Modern Languages,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Modern Languages,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Modern Languages,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Modern Languages,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Modern Languages,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Modern Languages,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Nursing,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Nursing,,,
Brazil,Undergraduate,Nursing,,,
Brazil,Undergraduate,Nursing,,,
Brazil,Undergraduate,Nursing,,,
Brazil,Undergraduate,Nursing,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Nursing,Universidade Federal Fluminense,,
Brazil,Undergraduate,Nursing,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Nursing,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Nursing,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Nursing,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Nursing,IESB,,
Brazil,Undergraduate,Nursing,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Nursing,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Nursing,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Nursing,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Nursing,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Nursing,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Nursing,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Performing Arts,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Performing Arts,Universidade Federal Fluminense,,
Brazil,Undergraduate,Performing Arts,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Performing Arts,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Performing Arts,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Performing Arts,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Performing Arts,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Pharmacology,Universidade Federal Fluminense,,
Brazil,Undergraduate,Pharmacology,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Pharmacology,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Pharmacology,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Pharmacology,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Philosophy,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Philosophy,Universidade Federal Fluminense,,
Brazil,Undergraduate,Philosophy,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Philosophy,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Philosophy,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Philosophy,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Philosophy,Universidade Federal de Lavras,,
Brazil,Undergraduate,Philosophy,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Philosophy,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Philosophy,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Physics & Astronomy,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal Fluminense,,
Brazil,Undergraduate,Physics & Astronomy,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Physics & Astronomy,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Physics & Astronomy,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Physics & Astronomy,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Physics & Astronomy,Universidade Federal de Lavras,,
Brazil,Undergraduate,Politics,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Politics,Universidade Federal Fluminense,,
Brazil,Undergraduate,Politics,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Politics,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Politics,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Politics,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Politics,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Politics,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Psychology,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Psychology,,,
Brazil,Undergraduate,Psychology,,,
Brazil,Undergraduate,Psychology,,,
Brazil,Undergraduate,Psychology,,,
Brazil,Undergraduate,Psychology,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Psychology,Universidade Federal Fluminense,,
Brazil,Undergraduate,Psychology,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Psychology,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Psychology,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Psychology,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Psychology,Universidade de Ribeirão Preto,,
Brazil,Undergraduate,Psychology,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Psychology,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Psychology,IESB,,
Brazil,Undergraduate,Psychology,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Psychology,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Psychology,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Public Policy,Universidade Federal Fluminense,,
Brazil,Undergraduate,Public Policy,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Public Policy,Universidade Federal de Lavras,,
Brazil,Undergraduate,Public Policy,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Public Policy,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Public Policy,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Public Policy,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Public Policy,IESB,,
Brazil,Undergraduate,Sociology,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Sociology,Universidade Federal Fluminense,,
Brazil,Undergraduate,Sociology,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Sociology,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Sociology,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Sociology,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Sociology,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Sociology,Universidade do Estado de Mina ...,,
Brazil,Undergraduate,Sociology,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Sociology,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Sports-related Courses,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Sports-related Courses,,,
Brazil,Undergraduate,Sports-related Courses,,,
Brazil,Undergraduate,Sports-related Courses,,,
Brazil,Undergraduate,Sports-related Courses,,,
Brazil,Undergraduate,Sports-related Courses,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal Fluminense,,
Brazil,Undergraduate,Sports-related Courses,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Sports-related Courses,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Sports-related Courses,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Sports-related Courses,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal de Lavras,,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Sports-related Courses,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Sports-related Courses,IESB,,
Brazil,Undergraduate,Sports-related Courses,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Sports-related Courses,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Sports-related Courses,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Statistics and Operational Research,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal Fluminense,,
Brazil,Undergraduate,Statistics and Operational Research,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Statistics and Operational Research,Fundação Getulio Vargas (FGV),,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Statistics and Operational Research,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Theology, Divinity & Religious Studies,UNESP,#491-500 QS World University Rankings 2018
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Universidade Federal de Minas ...,
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Universidade Federal Fluminense,
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Universidade de São Paulo,#121 QS World University Rankings 2018
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Pontifícia Universidade Católi ...,#501-550 QS World University Rankings 2018
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018
Brazil,Undergraduate,Theology, Divinity & Religious Studies,Pontifícia Universidade Católi ...,
Brazil,Undergraduate,Urban Planning,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Urban Planning,,,
Brazil,Undergraduate,Urban Planning,,,
Brazil,Undergraduate,Urban Planning,,,
Brazil,Undergraduate,Urban Planning,,,
Brazil,Undergraduate,Urban Planning,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Urban Planning,Universidade Federal Fluminense,,
Brazil,Undergraduate,Urban Planning,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Urban Planning,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Urban Planning,Pontifícia Universidade Católi ...,,
Brazil,Undergraduate,Urban Planning,Universidade Estadual de Goiàs,,
Brazil,Undergraduate,Urban Planning,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Urban Planning,Universidade do Vale do Itajaí ...,,
Brazil,Undergraduate,Urban Planning,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Urban Planning,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Veterinary Science,Universidade Anhembi Morumbi,,
Brazil,Undergraduate,Veterinary Science,,,
Brazil,Undergraduate,Veterinary Science,,,
Brazil,Undergraduate,Veterinary Science,,,
Brazil,Undergraduate,Veterinary Science,,,
Brazil,Undergraduate,Veterinary Science,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Veterinary Science,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Veterinary Science,Universidade Federal Fluminense,,
Brazil,Undergraduate,Veterinary Science,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Veterinary Science,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Veterinary Science,Universidade de Caxias do Sul,,
Brazil,Undergraduate,Veterinary Science,UNIVERSIDADE ESTACIO DE SÁ,,
Brazil,Undergraduate,Veterinary Science,Universidade Federal de Uberlândia,,
Brazil,Undergraduate,Veterinary Science,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Veterinary Science,Universidade Federal de Lavras,,
Brazil,Undergraduate,Zoology,UNESP,#491-500 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Federal de Minas ...,,
Brazil,Undergraduate,Zoology,Universidade de São Paulo,#121 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Estadual de Campi ...,#=182 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Federal do Rio de ...,#311 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Federal de Santa ...,#751-800 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Federal do Ceará ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Pontifícia Universidade Católi ...,#801-1000 QS World University Rankings 2018,
Brazil,Undergraduate,Zoology,Universidade Estadual de Feira ...,,
Brazil,Undergraduate,Zoology,Universidade Federal do Mato Grosso,,
Brazil,Undergraduate,Zoology,Universidade Estadual de Goiàs,,
